8.469988569884303212e+07,7.629037831381501257e+07,8.282888078835710883e+07,5.279954914174717665e+07,6.934352147884164751e+07,6.591144718795779347e+07,7.530066380100846291e+07
8.756181353904005885e+07,7.689194901765100658e+07,8.572849031290021539e+07,5.928527924787530303e+07,7.249031479851134121e+07,6.319532132481568307e+07,7.841179934956146777e+07
8.562628530129930377e+07,7.786911997231183946e+07,8.258500026572135091e+07,5.699822467953935266e+07,7.035435511562874913e+07,6.722613254858969152e+07,7.540430905640484393e+07
9.498098805331560969e+07,8.426130927764315903e+07,9.302972225543844700e+07,6.581506821393493563e+07,8.008468344946330786e+07,7.421931184319758415e+07,8.591848996272805333e+07
1.018900289396873713e+08,9.731741256898078322e+07,9.768041677210861444e+07,7.269976146012006700e+07,8.695319991652546823e+07,8.228310929022794962e+07,9.246213282147049904e+07
1.094971178197585493e+08,1.001045268888432980e+08,1.055671128692905903e+08,7.968398854722256958e+07,9.426023634391216934e+07,8.625791404816144705e+07,1.008298189256256521e+08
7.772599975421924889e+07,6.814835503984713554e+07,7.551305705760395527e+07,4.904917569322897494e+07,6.345013026202353835e+07,4.859413393037654459e+07,6.926727441065973043e+07
8.717510076656445861e+07,7.368944270647442341e+07,8.522835465769594908e+07,5.882288123375213146e+07,7.337346385754691064e+07,6.193142347150118649e+07,7.911539677243760228e+07
9.698932853578028083e+07,8.765890442147099972e+07,9.479683497739443183e+07,6.973202823822814226e+07,8.287757187516842782e+07,7.322740956681393087e+07,8.857626921316058934e+07
9.314256149197706580e+07,8.452868185964374244e+07,9.123151444244849682e+07,6.182116016760668159e+07,7.924661027107070386e+07,7.186996761034008861e+07,8.484500890076115727e+07
9.536232032650285959e+07,8.466698686384694278e+07,9.318438618977786601e+07,6.712998474753285944e+07,8.127126331465995312e+07,6.898252975799433887e+07,8.701654256570819020e+07
1.121148260195532739e+08,1.035005072624555677e+08,1.090462403708828092e+08,8.202585954191060364e+07,9.582279480657231808e+07,9.005538528354518116e+07,1.015511113085153997e+08
1.036334228531560898e+08,9.261783916981446743e+07,1.013763425037473738e+08,7.455954757395385206e+07,8.957006556554892659e+07,8.015052092834636569e+07,9.536809295372271538e+07
1.114818937533710599e+08,1.064696943498775363e+08,1.070798628864965141e+08,8.218113921270181239e+07,9.738972150441150367e+07,8.900383283506272733e+07,1.026989631208088249e+08
8.226270616544640064e+07,7.231303799638402462e+07,7.850557775705382228e+07,5.310217897852312773e+07,6.673872261544285715e+07,5.305854524973291159e+07,7.347317092023769021e+07
8.997136298631960154e+07,7.604975932523974776e+07,8.669224392863836884e+07,6.119345034882389009e+07,7.528470806060770154e+07,6.568079778649980575e+07,8.167663196097464859e+07
9.868654017525801063e+07,8.921661298035214841e+07,9.483631313799379766e+07,7.109418280414803326e+07,8.332296178904053569e+07,7.653998103393143415e+07,8.978251944051963091e+07
9.445411793900561333e+07,8.575684148111541569e+07,9.086054591554972529e+07,6.268160277760702372e+07,7.930971823043233156e+07,7.516887751020492613e+07,8.567480691335384548e+07
9.758866702621901035e+07,8.655686786475297809e+07,9.398910091997568309e+07,6.907841727501584589e+07,8.251435802851663530e+07,7.234796770787060261e+07,8.893247379466253519e+07
1.119421770738391578e+08,1.041019887346155047e+08,1.068252849886829555e+08,8.233901152084589005e+07,9.480301132133218646e+07,9.290422812171059847e+07,1.012093498985855281e+08
1.052274821556674540e+08,9.412610843318004906e+07,1.017558928540977240e+08,7.513407081819285452e+07,9.021265087450280786e+07,8.287927835080166161e+07,9.661758969998781383e+07
1.118952594278789163e+08,1.070199836638680398e+08,1.069071557529183924e+08,8.154119477844730020e+07,9.695263477797247469e+07,9.062274470817466080e+07,1.028619801314648390e+08
5.858565780788690597e+07,4.495617828310096264e+07,5.710664510406887531e+07,3.049463039111816138e+07,4.457709739117585868e+07,2.865394046177416295e+07,5.046641369659338892e+07
6.849106300519081950e+07,5.888496040877996385e+07,6.666789808936993778e+07,4.040907916864904761e+07,5.409211458495724201e+07,4.001671067370963097e+07,6.002104924449799955e+07
6.678062454251676053e+07,5.762107309215332568e+07,6.533647068620390445e+07,3.564164379382870346e+07,5.275613172122885287e+07,3.844253779528085887e+07,5.844727385405461490e+07
6.565696443886933476e+07,5.490883133023952693e+07,6.389746685023155808e+07,3.727615184939596802e+07,5.129243251932814717e+07,3.555288107108037919e+07,5.721425098047435284e+07
8.514515727667208016e+07,7.578902695338706672e+07,8.258863964136922359e+07,5.510211919361844659e+07,6.861079898344132304e+07,5.634214109678217024e+07,7.446688220556762815e+07
7.566234418040543795e+07,6.429712147129396349e+07,7.383609417838668823e+07,4.719122261496581882e+07,6.128749080208463967e+07,4.650593979924143106e+07,6.728130911863410473e+07
8.400064919534027576e+07,7.832023468106335402e+07,7.997460842084740102e+07,5.529711485706209391e+07,6.958424711654849350e+07,5.552912513493954390e+07,7.509482447226729989e+07
7.586581487975473702e+07,6.224145170939989388e+07,7.458177026209861040e+07,4.977267868717505038e+07,6.246967796756709367e+07,5.205034941180091351e+07,6.786886912974658608e+07
7.271596474388936162e+07,5.960995139587031305e+07,7.165895784286139905e+07,4.245672982881195843e+07,5.943159351198911667e+07,5.081345424443247169e+07,6.475651723423002660e+07
6.527708725846617669e+07,5.221168283052875102e+07,6.389729862941445410e+07,3.855258755573913455e+07,5.197345812319263816e+07,4.073097477030995488e+07,5.722545212222540379e+07
9.144590973260305822e+07,7.811087513262510300e+07,8.943663943593756855e+07,6.291196947766392678e+07,7.627554822737662494e+07,6.879052323512496054e+07,8.138981815228015184e+07
8.169572178722189367e+07,6.737298953969903290e+07,8.024163469735196233e+07,5.401972872065639496e+07,6.841948388948638737e+07,5.794790506672216952e+07,7.370586545868192613e+07
9.327510215189474821e+07,8.132427565518949926e+07,8.979380215845280886e+07,6.558750024280615151e+07,8.018408062482608855e+07,7.005047860297872126e+07,8.506167104336753488e+07
8.358364850237080455e+07,7.487770498922537267e+07,8.221837217206819355e+07,5.506259609121855348e+07,6.985336276385599375e+07,6.217595155251969397e+07,7.509816265790955722e+07
8.313837158858984709e+07,7.241158529732091725e+07,8.157742667414966226e+07,5.663142937836036831e+07,6.935490883618217707e+07,5.855380009991955757e+07,7.478672971986167133e+07
1.006468482245174348e+08,9.182179103086975217e+07,9.809148821755179763e+07,7.222571380747336149e+07,8.452772161874192953e+07,7.939153223312658072e+07,8.975032350045749545e+07
9.161268323646831512e+07,8.054291062385126948e+07,8.996240851733320951e+07,6.515679356132431328e+07,7.779091389573609829e+07,6.978094047385530174e+07,8.326223867429845035e+07
9.966545646871650219e+07,9.452525202440539002e+07,9.571120560871228576e+07,7.288393648368625343e+07,8.572009935053077340e+07,7.870502836830186844e+07,9.069664233411872387e+07
8.051318108455777168e+07,7.035423443068346381e+07,7.923743138226151466e+07,5.010639409902103245e+07,6.690953941797432303e+07,5.747651986636340618e+07,7.221567060737651587e+07
9.600620625540100038e+07,8.805615730223131180e+07,9.358924948082582653e+07,6.353392063187275827e+07,8.003439281027948856e+07,7.785905155792939663e+07,8.504922638378567994e+07
8.767289222242560983e+07,7.729635654155518115e+07,8.624929532500675321e+07,5.690066952235853672e+07,7.400204011537024379e+07,6.849954711138397455e+07,7.935706334447923303e+07
9.527944866295328736e+07,9.102665063017205894e+07,9.153767332573744655e+07,6.421354621112544835e+07,8.139553785255181789e+07,7.708207014124880731e+07,8.633584862566079199e+07
9.922832769326287508e+07,8.875981971354250610e+07,9.701366977833218873e+07,7.068976009386597574e+07,8.369606107421477139e+07,7.535028013425545394e+07,8.879367457355163991e+07
8.988297171187728643e+07,7.783533512283760309e+07,8.826248999714533985e+07,6.260505217395614088e+07,7.634535238000012934e+07,6.527466401251207292e+07,8.164955193342083693e+07
1.002603994153202623e+08,9.180559390426148474e+07,9.656257642746761441e+07,7.292379962338539958e+07,8.685818885278446972e+07,7.623315154102371633e+07,9.172374404788351059e+07
1.056947507120641172e+08,9.546036663970312476e+07,1.031289800077445209e+08,7.689898681187506020e+07,9.030965148471680284e+07,8.626558180965103209e+07,9.542426816011385620e+07
1.106782720556553602e+08,1.070530980756875575e+08,1.057748155378633440e+08,8.239088093399968743e+07,9.517954462136256695e+07,9.297951616864962876e+07,1.003643127960015535e+08
1.085999525500395596e+08,9.754026803852649033e+07,1.051039934854908437e+08,7.967080590461575985e+07,9.538056076058229804e+07,8.742357022212374210e+07,1.001289639959401190e+08
