4.139021189654481411e+07,4.114498221267271042e+07,3.115852193738657981e+07,3.876687196996816993e+07,5.185377768737183511e+07,4.665204644273695350e+07,4.708300890508478880e+07
6.746173287292301655e+07,7.301250194567874074e+07,6.230743107108537108e+07,7.044497377828651667e+07,8.421118673637525737e+07,7.833877668629673123e+07,7.683342113428294659e+07
5.694260962883359194e+07,5.780719242518201470e+07,4.756326651443523169e+07,5.509620407513161749e+07,6.938687035738296807e+07,5.900052359687718749e+07,6.187087782419977337e+07
5.782165325671891868e+07,5.805489147616693377e+07,4.751115906612715870e+07,5.552899036214445531e+07,6.250452965002182126e+07,6.398358624710789323e+07,6.028837831460198760e+07
4.766795102224216610e+07,5.039230064026292413e+07,3.987416449599129707e+07,4.970589773907686025e+07,6.180002492377726734e+07,5.652429837678661942e+07,5.439400653235101700e+07
6.331367454302462190e+07,6.408777947086635232e+07,5.341015656246270239e+07,6.135008872497113049e+07,7.565546224066597223e+07,7.004798366184185445e+07,6.809182990790978074e+07
5.926760889373452961e+07,6.008164225644237548e+07,4.799944369532965869e+07,5.745636972446966171e+07,7.069753873330380023e+07,6.611304623361175507e+07,6.392380779964909703e+07
5.393945160330678523e+07,5.493606967413150519e+07,4.460267673495291173e+07,5.127138138224820793e+07,6.637189323468501866e+07,6.080236993007858098e+07,5.897357036678542197e+07
5.879226771920997649e+07,5.368404638564758003e+07,5.344749307589686662e+07,5.655046900105923414e+07,7.036797767943577468e+07,6.386203253324416280e+07,6.295271387429651618e+07
7.050242549664261937e+07,7.052340522119347751e+07,6.039044938444601744e+07,6.776265048675101995e+07,8.007938498442360759e+07,7.639142883285574615e+07,7.414482949732194841e+07
6.718395413889254630e+07,6.723191679874072969e+07,5.701368700907571614e+07,6.221254528140565008e+07,7.856178244273407757e+07,7.214263642815950513e+07,7.094265070040515065e+07
7.415855985176436603e+07,7.465942964447586238e+07,6.426981226291458309e+07,7.060047465249252319e+07,8.603618347288222611e+07,7.954618162398758531e+07,7.844522118824005127e+07
5.770695439714796096e+07,5.795564516896902770e+07,4.683913382038569450e+07,5.545740613255660981e+07,5.343667627723981440e+07,6.392382750685015321e+07,6.106403901889505982e+07
5.847182423004917055e+07,6.449802225531639904e+07,5.402199779591325670e+07,7.216995262777008116e+07,7.520672665855000913e+07,6.835664180172923207e+07,7.021401026914936304e+07
4.693113826939726621e+07,4.793548537914286554e+07,3.780281226161535829e+07,5.621785636028126627e+07,5.892331285283494741e+07,4.804615464741098136e+07,5.390001843398426473e+07
4.788709021982645243e+07,4.887825538991813362e+07,3.859346103275053203e+07,5.619330412986612320e+07,5.335023054516774416e+07,5.324312452183553576e+07,5.314491669860272855e+07
4.047399437622445822e+07,4.394093528081154823e+07,3.347716692758837715e+07,5.134787272936987877e+07,5.457458793733224273e+07,4.862137407102779299e+07,4.948114504003645480e+07
5.572796103885170817e+07,5.577079308215154707e+07,4.527837026155120134e+07,6.351156826187671721e+07,6.710703225747837126e+07,6.128410804311145097e+07,6.227056486935496330e+07
